date,profit
2025-10-17,234.71
2025-10-17,259.37
2025-10-17,197.05
2025-10-17,96.08
2025-10-17,477.5
2025-10-17,176.01
2025-10-17,210.0
2025-10-17,340.36
2025-10-17,230.07
2025-10-17,209.88
2025-10-17,410.18
2025-10-17,471.03
2025-10-17,466.41
2025-10-17,138.4
2025-10-17,268.27
2025-10-17,237.11
2025-10-17,265.47
2025-10-17,330.86
2025-10-17,225.2
2025-10-17,262.74
2025-10-17,489.32
2025-10-17,268.64
2025-10-17,475.15
2025-10-17,186.45
2025-10-17,274.91
2025-10-17,391.2
2025-10-17,427.56
2025-10-17,203.75
2025-10-17,189.65
2025-10-17,150.71
2025-10-17,314.19
2025-10-17,80.51
2025-10-17,431.62
2025-10-17,139.19
2025-10-17,343.31
2025-10-17,276.02
2025-10-17,425.28
2025-10-17,267.76
2025-10-17,206.35
2025-10-17,262.43
2025-10-17,301.02
2025-10-17,360.62
2025-10-17,411.44
2025-10-17,404.78
2025-10-17,402.25
2025-10-17,456.2
2025-10-17,302.65
2025-10-17,165.74
2025-10-17,281.29
2025-10-17,256.84
2025-10-17,317.45
2025-10-17,424.46
2025-10-17,253.8
2025-10-17,115.55
2025-10-17,210.3
2025-10-17,231.63
2025-10-17,318.08
2025-10-17,249.47
2025-10-17,116.43
2025-10-17,315.61
2025-10-17,320.45
2025-10-17,358.97
2025-10-17,220.22
2025-10-17,254.43
2025-10-17,484.32
2025-10-17,237.75
2025-10-17,193.67
2025-10-17,148.96
2025-10-17,73.67
2025-10-17,244.36
2025-10-17,201.39
2025-10-17,195.33
2025-10-17,338.65
2025-10-17,156.63
2025-10-17,455.18
2025-10-17,445.5
2025-10-17,374.08
2025-10-17,312.19
2025-10-17,379.5
2025-10-17,404.04
2025-10-17,278.49
2025-10-17,96.53
2025-10-17,378.39
2025-10-17,120.52
2025-10-17,346.35
2025-10-17,344.86
2025-10-17,153.73
2025-10-17,213.88
2025-10-17,137.22
2025-10-17,139.93
2025-10-17,459.73
2025-10-17,304.79
2025-10-17,274.27
2025-10-17,86.57
2025-10-17,286.54
2025-10-17,421.3
2025-10-17,277.48
2025-10-17,213.26
2025-10-17,169.3
2025-10-17,332.82
2025-10-17,257.42
2025-10-17,278.77
2025-10-17,260.5
2025-10-17,327.61
2025-10-17,189.53
2025-10-17,399.43
2025-10-17,133.58
2025-10-17,312.38
2025-10-17,402.19
2025-10-17,495.79
2025-10-17,103.91
2025-10-17,456.82
2025-10-17,111.3
2025-10-17,290.45
2025-10-17,322.22
2025-10-17,246.88
2025-10-17,192.64
2025-10-17,303.45
2025-10-17,189.79
2025-10-17,242.26
2025-10-17,485.24
2025-10-17,110.23
2025-10-17,127.16
2025-10-17,296.55
2025-10-17,293.59
2025-10-17,148.06
2025-10-17,192.17
2025-10-17,302.04
2025-10-17,327.44
2025-10-17,375.14
2025-10-17,244.49
2025-10-17,357.63
2025-10-17,377.38
2025-10-17,374.93
2025-10-17,244.99
2025-10-17,212.93
2025-10-17,452.82
2025-10-17,422.28
2025-10-17,215.71
2025-10-17,460.31
2025-10-17,278.55
2025-10-17,451.03
2025-10-17,281.78
2025-10-17,126.13
2025-10-17,324.73
2025-10-17,254.22
2025-10-17,118.58
2025-10-17,317.43
2025-10-17,335.96
2025-10-17,436.28
2025-10-17,347.25
2025-10-17,402.51
2025-10-17,427.04
2025-10-17,70.25
2025-10-17,149.1
2025-10-17,242.93
2025-10-17,465.97
2025-10-17,354.96
2025-10-17,80.52
2025-10-17,304.91
2025-10-17,312.17
2025-10-17,200.87
2025-10-17,358.36
2025-10-17,167.49
2025-10-17,401.33
2025-10-17,92.21
2025-10-17,363.29
2025-10-17,499.48
2025-10-17,281.52
2025-10-17,380.95
2025-10-17,221.85
2025-10-17,269.98
2025-10-17,306.32
2025-10-17,147.45
2025-10-17,233.71
2025-10-17,141.15
2025-10-17,301.69
2025-10-17,362.29
2025-10-17,65.75
2025-10-17,360.74
2025-10-17,273.71
2025-10-17,469.23
2025-10-17,168.16
2025-10-17,178.62
2025-10-17,483.43
2025-10-17,103.62
2025-10-17,248.9
2025-10-17,366.93
2025-10-17,274.83
2025-10-17,147.11
2025-10-17,367.78
2025-10-17,284.71
2025-10-17,126.61
2025-10-17,290.14
2025-10-17,404.09
2025-10-17,429.59
2025-10-17,112.66
2025-10-17,271.58
2025-10-17,413.63
2025-10-17,172.38
2025-10-17,144.52
2025-10-17,99.09
2025-10-17,144.7
2025-10-17,79.03
2025-10-17,446.74
2025-10-17,160.08
2025-10-17,280.61
2025-10-17,162.7
2025-10-17,155.06
2025-10-17,133.68
2025-10-17,228.84
2025-10-17,347.63
2025-10-17,431.69
2025-10-17,136.53
2025-10-17,435.8
2025-10-17,437.62
2025-10-17,351.07
2025-10-17,450.29
2025-10-17,437.59
2025-10-17,230.52
2025-10-17,271.79
2025-10-17,236.19
2025-10-17,370.44
2025-10-17,404.98
2025-10-17,411.23
2025-10-17,299.13
2025-10-17,427.31
2025-10-17,395.3
2025-10-17,414.63
2025-10-17,388.92
2025-10-17,249.0
2025-10-17,344.34
2025-10-17,245.35
2025-10-17,445.29
2025-10-17,353.88
2025-10-17,435.54
2025-10-17,301.45
2025-10-17,334.65
2025-10-17,362.73
2025-10-17,473.19
2025-10-17,149.86
2025-10-17,374.17
2025-10-17,477.8
2025-10-17,348.53
2025-10-17,390.49
2025-10-17,286.09
2025-10-17,128.34
2025-10-17,327.32
2025-10-17,204.01
2025-10-17,355.26
2025-10-17,214.02
2025-10-17,430.36
2025-10-17,438.51
2025-10-17,339.26
2025-10-17,233.05
2025-10-17,312.92
2025-10-17,299.88
2025-10-17,222.82
2025-10-17,249.86
2025-10-17,338.56
2025-10-17,374.87
2025-10-17,486.46
2025-10-17,301.2
2025-10-17,395.09
2025-10-17,481.55
2025-10-17,216.17
2025-10-17,316.09
2025-10-17,356.41
2025-10-17,417.56
2025-10-17,127.49
2025-10-17,261.3
2025-10-17,281.46
2025-10-17,266.23
2025-10-17,126.18
2025-10-17,213.28
2025-10-17,230.84
2025-10-17,396.84
2025-10-17,379.74
2025-10-17,59.79
2025-10-17,357.52
2025-10-17,156.29
2025-10-17,156.48
2025-10-17,463.55
2025-10-17,195.94
2025-10-17,89.79
2025-10-17,207.49
2025-10-17,346.17
2025-10-17,288.92
2025-10-17,364.11
2025-10-17,234.91
2025-10-17,383.97
2025-10-17,340.58
2025-10-17,170.44
2025-10-17,379.93
2025-10-17,277.4
2025-10-17,303.33
2025-10-17,322.05
2025-10-17,310.42
2025-10-17,362.42
2025-10-17,251.43
2025-10-17,170.92
2025-10-17,346.53
2025-10-17,275.56
2025-10-17,187.63
2025-10-17,349.24
2025-10-17,111.18
2025-10-17,369.97
2025-10-17,141.09
2025-10-17,208.47
2025-10-17,180.94
2025-10-17,221.81
2025-10-17,331.42
2025-10-17,219.01
2025-10-17,218.24
2025-10-17,288.12
2025-10-17,292.69
2025-10-17,316.02
2025-10-17,224.27
2025-10-17,163.25
2025-10-17,153.81
2025-10-17,337.42
2025-10-17,348.56
2025-10-17,266.31
2025-10-17,154.74
2025-10-17,360.03
2025-10-17,83.16
2025-10-17,427.99
2025-10-17,174.73
2025-10-17,259.0
2025-10-17,184.98
2025-10-17,219.59
2025-10-17,196.07
2025-10-17,422.6
2025-10-17,156.78
2025-10-17,157.32
2025-10-17,167.83
2025-10-17,287.26
2025-10-17,272.71
2025-10-17,318.11
2025-10-17,434.53
2025-10-17,213.17
2025-10-17,296.24
2025-10-17,219.68
2025-10-17,440.78
2025-10-17,268.98
2025-10-17,183.22
2025-10-17,147.4
2025-10-17,454.11
2025-10-17,459.37
2025-10-17,374.65
2025-10-17,202.77
2025-10-17,377.82
2025-10-17,236.74
2025-10-17,346.2
2025-10-17,211.66
2025-10-17,140.39
2025-10-17,445.48
2025-10-17,459.44
2025-10-17,408.63
2025-10-17,430.28
2025-10-17,230.73
2025-10-17,305.43
2025-10-17,337.98
2025-10-17,398.01
2025-10-17,180.62
2025-10-17,409.12
2025-10-17,353.8
2025-10-17,313.82
2025-10-17,140.41
2025-10-17,219.44
2025-10-17,204.67
2025-10-17,296.33
2025-10-17,249.6
2025-10-17,328.22
2025-10-17,160.27
2025-10-17,210.29
2025-10-17,298.52
2025-10-17,343.09
2025-10-17,332.03
2025-10-17,414.84
2025-10-17,310.77
2025-10-17,107.9
2025-10-17,228.04
2025-10-17,276.91
2025-10-17,274.53
2025-10-17,438.95
2025-10-17,357.28
2025-10-17,375.82
2025-10-17,242.0
2025-10-17,481.86
2025-10-17,357.71
2025-10-17,309.18
2025-10-17,268.37
2025-10-17,102.29
2025-10-17,165.2
2025-10-17,90.0
2025-10-17,153.76
2025-10-17,439.09
2025-10-17,260.48
2025-10-17,245.49
2025-10-17,160.07
2025-10-17,412.11
2025-10-17,231.84
2025-10-17,411.89
2025-10-17,129.55
2025-10-17,425.55
2025-10-17,153.1
2025-10-17,354.66
2025-10-17,411.19
2025-10-17,342.41
2025-10-17,165.84
2025-10-17,449.45
2025-10-17,368.23
2025-10-17,288.8
2025-10-17,307.97
2025-10-17,362.66
2025-10-17,172.37
2025-10-17,294.38
2025-10-17,327.22
2025-10-17,285.93
2025-10-17,222.27
2025-10-17,446.97
2025-10-17,226.01
2025-10-17,199.37
2025-10-17,420.68
2025-10-17,153.39
2025-10-17,469.86
2025-10-17,225.44
2025-10-17,251.27
2025-10-17,313.25
2025-10-17,173.66
2025-10-17,143.18
2025-10-17,197.78
2025-10-17,293.13
2025-10-17,263.8
2025-10-17,189.09
2025-10-17,223.97
2025-10-17,141.49
2025-10-17,328.17
2025-10-17,467.6
2025-10-17,289.68
2025-10-17,250.86
2025-10-17,232.15
2025-10-17,112.53
2025-10-17,186.34
2025-10-17,457.99
2025-10-17,140.14
2025-10-17,431.56
2025-10-17,186.41
2025-10-17,156.26
2025-10-17,166.34
2025-10-17,173.13
2025-10-17,197.42
2025-10-17,350.04
2025-10-17,450.56
2025-10-17,296.84
2025-10-17,470.97
2025-10-17,122.4
2025-10-17,420.11
2025-10-17,291.59
2025-10-17,454.74
2025-10-17,176.87
2025-10-17,342.93
2025-10-17,390.15
2025-10-17,401.12
2025-10-17,491.31
2025-10-17,365.76
2025-10-17,222.93
2025-10-17,413.14
2025-10-17,175.96
2025-10-17,446.21
2025-10-17,137.46
2025-10-17,421.03
2025-10-17,153.66
2025-10-17,390.34
2025-10-17,260.99
2025-10-17,175.71
2025-10-17,252.67
2025-10-17,282.31
2025-10-17,140.88
2025-10-17,459.07
2025-10-17,314.39
2025-10-17,147.1
2025-10-17,273.95
2025-10-17,101.38
2025-10-17,265.56
2025-10-17,317.54
2025-10-17,107.97
2025-10-17,122.67
2025-10-17,359.18
2025-10-17,139.89
2025-10-17,407.07
2025-10-17,211.05
2025-10-17,400.85
2025-10-17,143.26
2025-10-17,241.04
2025-10-17,162.31
2025-10-17,424.86
2025-10-17,355.32
2025-10-17,414.39
2025-10-17,425.55
2025-10-17,463.5
2025-10-17,464.72
2025-10-17,272.91
2025-10-17,318.26
2025-10-17,373.63
2025-10-17,282.94
2025-10-17,440.36
2025-10-17,314.68
2025-10-17,457.14
2025-10-17,208.93
2025-10-17,237.26
2025-10-17,374.93
2025-10-17,284.74
2025-10-17,219.38
2025-10-17,255.07
2025-10-17,338.11
2025-10-17,326.41
2025-10-17,346.54
2025-10-17,380.34
2025-10-17,430.23
2025-10-17,328.54
2025-10-17,439.13
2025-10-17,303.94
2025-10-17,494.97
2025-10-17,104.52
2025-10-17,119.12
2025-10-17,185.18
2025-10-17,126.53
2025-10-17,287.08
2025-10-17,460.99
2025-10-17,230.41
2025-10-17,234.52
2025-10-17,312.63
2025-10-17,97.73
2025-10-17,238.22
2025-10-17,465.52
2025-10-17,437.87
2025-10-17,180.37
2025-10-17,212.59
2025-10-17,389.3
2025-10-17,387.98
2025-10-17,367.81
2025-10-17,263.73
2025-10-17,367.34
2025-10-17,252.35
2025-10-17,202.69
2025-10-17,244.3
2025-10-17,101.97
2025-10-17,205.86
2025-10-17,405.79
2025-10-17,321.55
2025-10-17,145.39
2025-10-17,413.16
2025-10-17,433.22
2025-10-17,419.7
2025-10-17,485.14
2025-10-17,228.72
2025-10-17,160.87
2025-10-17,213.48
2025-10-17,389.33
2025-10-17,161.98
2025-10-17,270.31
2025-10-17,185.46
2025-10-17,441.05
2025-10-17,411.51
2025-10-17,239.2
2025-10-17,325.62
2025-10-17,424.04
2025-10-17,329.18
2025-10-17,357.09
2025-10-17,163.68
2025-10-17,392.32
2025-10-17,337.46
2025-10-17,232.93
2025-10-17,330.33
2025-10-17,247.51
2025-10-17,443.2
2025-10-17,381.21
2025-10-17,118.0
2025-10-17,268.86
2025-10-17,153.12
2025-10-17,342.1
2025-10-17,96.27
2025-10-17,421.86
2025-10-17,189.71
2025-10-17,278.61
2025-10-17,231.73
2025-10-17,418.82
2025-10-17,414.62
2025-10-17,121.48
2025-10-17,285.83
2025-10-17,329.37
2025-10-17,298.65
2025-10-17,237.0
2025-10-17,336.05
2025-10-17,378.45
2025-10-17,331.75
2025-10-17,396.59
2025-10-17,409.71
2025-10-17,279.54
2025-10-17,328.72
2025-10-17,370.78
2025-10-17,402.74
2025-10-17,93.34
2025-10-17,274.94
2025-10-17,218.3
2025-10-17,212.42
2025-10-17,354.0
2025-10-17,137.22
2025-10-17,100.85
2025-10-17,127.37
2025-10-17,75.27
2025-10-17,216.57
2025-10-17,401.65
2025-10-17,352.95
2025-10-17,275.17
2025-10-17,495.1
2025-10-17,418.17
2025-10-17,294.96
2025-10-17,322.41
2025-10-17,314.22
2025-10-17,457.82
2025-10-17,326.45
2025-10-17,323.51
2025-10-17,420.22
2025-10-17,337.93
2025-10-17,331.65
2025-10-17,157.38
2025-10-17,339.15
2025-10-17,209.83
2025-10-17,397.05
2025-10-17,102.33
2025-10-17,74.14
2025-10-17,409.97
2025-10-17,132.43
2025-10-17,355.1
2025-10-17,459.85
2025-10-17,340.68
2025-10-17,310.82
2025-10-17,207.6
2025-10-17,251.16
2025-10-17,124.04
2025-10-17,304.0
2025-10-17,434.47
2025-10-17,384.3
2025-10-17,349.34
2025-10-17,210.13
2025-10-17,90.38
2025-10-17,501.17
2025-10-17,408.78
2025-10-17,222.56
2025-10-17,397.55
2025-10-17,268.12
2025-10-17,156.18
2025-10-17,302.67
2025-10-17,293.47
2025-10-17,259.91
2025-10-17,356.27
2025-10-17,281.13
2025-10-17,304.95
2025-10-17,289.43
2025-10-17,143.67
2025-10-17,309.74
2025-10-17,153.49
2025-10-17,186.42
2025-10-17,124.2
2025-10-17,477.08
2025-10-17,398.09
2025-10-17,329.22
2025-10-17,426.87
2025-10-17,195.95
2025-10-17,429.01
2025-10-17,113.43
2025-10-17,259.46
2025-10-17,164.11
2025-10-17,438.68
2025-10-17,184.16
2025-10-17,255.38
2025-10-17,416.13
2025-10-17,443.02
2025-10-17,184.06
2025-10-17,331.1
2025-10-17,193.51
2025-10-17,266.24
2025-10-17,405.18
2025-10-17,244.2
2025-10-17,386.45
2025-10-17,225.77
2025-10-17,463.32
2025-10-17,285.3
2025-10-17,368.1
2025-10-17,175.29
2025-10-17,197.75
2025-10-17,267.35
2025-10-17,435.3
2025-10-17,435.95
2025-10-17,177.94
2025-10-17,209.28
2025-10-17,351.52
2025-10-17,411.28
2025-10-17,174.56
2025-10-17,129.21
2025-10-17,245.94
2025-10-17,480.68
2025-10-17,385.74
2025-10-17,166.67
2025-10-17,251.38
2025-10-17,70.31
2025-10-17,99.04
2025-10-17,225.14
2025-10-17,371.42
2025-10-17,192.99
2025-10-17,355.73
2025-10-17,231.64
2025-10-17,363.08
2025-10-17,372.67
2025-10-17,175.36
2025-10-17,115.83
2025-10-17,96.86
2025-10-17,345.37
2025-10-17,207.04
2025-10-17,170.14
2025-10-17,317.33
2025-10-17,383.05
2025-10-17,143.52
2025-10-17,295.56
2025-10-17,314.78
2025-10-17,271.74
2025-10-17,200.14
2025-10-17,228.1
2025-10-17,176.95
2025-10-17,379.71
2025-10-17,258.73
2025-10-17,283.16
2025-10-17,226.22
2025-10-17,381.68
2025-10-17,286.16
2025-10-17,197.79
2025-10-17,401.64
2025-10-17,207.56
2025-10-17,422.62
2025-10-17,124.43
2025-10-17,76.04
2025-10-17,218.19
2025-10-17,202.79
2025-10-17,158.0
2025-10-17,159.43
2025-10-17,309.99
2025-10-17,234.06
2025-10-17,363.5
2025-10-17,271.24
2025-10-17,349.1
2025-10-17,375.47
2025-10-17,377.62
2025-10-17,369.32
2025-10-17,268.24
2025-10-17,487.33
2025-10-17,411.65
2025-10-17,378.86
2025-10-17,463.65
2025-10-17,414.32
2025-10-17,357.03
2025-10-17,274.67
2025-10-17,445.81
2025-10-17,102.07
2025-10-17,353.14
2025-10-17,335.88
2025-10-17,112.25
2025-10-17,403.98
2025-10-17,117.96
2025-10-17,135.54
2025-10-17,303.4
2025-10-17,355.85
2025-10-17,199.31
2025-10-17,368.08
2025-10-17,310.5
2025-10-17,240.26
2025-10-17,443.95
2025-10-17,129.61
2025-10-17,428.25
2025-10-17,459.51
2025-10-17,245.22
2025-10-17,139.07
2025-10-17,352.75
2025-10-17,504.1
2025-10-17,284.61
2025-10-17,389.71
2025-10-17,315.37
2025-10-17,185.58
2025-10-17,357.01
2025-10-17,185.34
2025-10-17,479.78
2025-10-17,130.19
2025-10-17,399.8
2025-10-17,182.32
2025-10-17,398.85
2025-10-17,102.19
2025-10-17,265.75
2025-10-17,313.13
2025-10-17,177.84
2025-10-17,379.56
2025-10-17,420.69
2025-10-17,118.8
2025-10-17,383.74
2025-10-17,354.16
2025-10-17,355.85
2025-10-17,296.68
2025-10-17,429.8
2025-10-17,161.71
2025-10-17,162.17
2025-10-17,348.76
2025-10-17,408.87
2025-10-17,217.88
2025-10-17,327.42
2025-10-17,262.31
2025-10-17,286.14
2025-10-17,335.49
2025-10-17,299.02
2025-10-17,242.54
2025-10-17,406.96
2025-10-17,282.77
2025-10-17,494.74
2025-10-17,80.71
2025-10-17,171.65
2025-10-17,354.27
2025-10-17,134.62
2025-10-17,390.99
2025-10-17,152.29
2025-10-17,355.78
2025-10-17,197.91
2025-10-17,308.83
2025-10-17,244.32
2025-10-17,271.26
2025-10-17,353.63
2025-10-17,280.35
2025-10-17,295.23
2025-10-17,160.21
2025-10-17,76.24
2025-10-17,327.06
2025-10-17,261.16
2025-10-17,134.3
2025-10-17,355.92
2025-10-17,323.13
2025-10-17,373.27
2025-10-17,313.43
2025-10-17,428.75
2025-10-17,177.38
2025-10-17,220.16
2025-10-17,311.01
2025-10-17,281.5
2025-10-17,182.46
2025-10-17,450.57
2025-10-17,424.43
2025-10-17,189.27
2025-10-17,476.06
2025-10-17,312.47
2025-10-17,353.14
2025-10-17,221.73
2025-10-17,187.61
2025-10-17,325.9
2025-10-17,243.15
2025-10-17,296.81
2025-10-17,368.67
2025-10-17,292.56
2025-10-17,277.12
2025-10-17,358.64
2025-10-17,402.66
2025-10-17,175.79
2025-10-17,190.34
2025-10-17,282.83
2025-10-17,373.15
2025-10-17,384.97
2025-10-17,206.59
2025-10-17,232.64
2025-10-17,468.99
2025-10-17,136.89
2025-10-17,376.86
2025-10-17,258.65
2025-10-17,434.67
2025-10-17,232.39
2025-10-17,355.84
2025-10-17,375.92
2025-10-17,400.55
2025-10-17,508.94
2025-10-17,392.06
2025-10-17,189.82
2025-10-17,367.38
2025-10-17,115.5
2025-10-17,137.97
2025-10-17,367.96
2025-10-17,196.47
2025-10-17,173.48
2025-10-17,284.97
2025-10-17,375.97
2025-10-17,445.59
2025-10-17,160.82
2025-10-17,410.14
2025-10-17,288.13
2025-10-17,241.02
2025-10-17,246.76
2025-10-17,0.0
2025-10-17,283.73
2025-10-17,114.75
2025-10-17,260.15
2025-10-17,320.11
2025-10-17,465.28
2025-10-17,82.75
2025-10-17,208.05
2025-10-17,91.42
2025-10-17,293.93
2025-10-17,186.2
2025-10-17,267.56
2025-10-17,345.72
2025-10-17,343.88
2025-10-17,442.49
2025-10-17,155.61
2025-10-17,254.47
2025-10-17,439.81
2025-10-17,94.91
2025-10-17,353.23
2025-10-17,156.01
2025-10-17,183.86
2025-10-17,207.22
2025-10-17,98.9
2025-10-17,189.9
2025-10-17,364.9
2025-10-17,149.96
2025-10-17,158.75
2025-10-17,231.9
2025-10-17,403.49
2025-10-17,319.49
2025-10-17,396.59
2025-10-17,355.87
2025-10-17,212.82
2025-10-17,194.98
2025-10-17,161.78
2025-10-17,324.92
2025-10-17,336.63
2025-10-17,301.95
2025-10-17,411.24
2025-10-17,156.77
2025-10-17,307.86
2025-10-17,431.49
2025-10-17,178.37
2025-10-17,239.95
2025-10-17,418.35
2025-10-17,370.87
2025-10-17,414.71
2025-10-17,253.98
2025-10-17,296.45
2025-10-17,244.05
2025-10-17,176.14
2025-10-17,244.0
2025-10-17,350.27
2025-10-17,187.52
2025-10-17,415.71
2025-10-17,483.54
2025-10-17,364.31
2025-10-17,72.1
2025-10-17,322.01
2025-10-17,465.08
2025-10-17,291.92
2025-10-17,232.89
2025-10-17,247.78
2025-10-17,158.79
2025-10-17,213.21
2025-10-17,228.67
2025-10-17,285.29
2025-10-17,98.77
2025-10-17,317.51
2025-10-17,193.48
2025-10-17,113.58
2025-10-17,179.12
2025-10-17,288.62
2025-10-17,302.14
2025-10-17,216.78
2025-10-17,353.85
2025-10-17,312.74
2025-10-17,99.68
2025-10-17,405.9
2025-10-17,462.16
2025-10-17,311.58
2025-10-17,122.6
2025-10-17,426.87
2025-10-17,360.71
2025-10-17,468.53
2025-10-17,353.07
2025-10-17,357.72
2025-10-17,380.24
2025-10-17,471.31
2025-10-17,374.48
2025-10-17,135.42
2025-10-17,385.97
2025-10-17,150.85
2025-10-17,317.15
2025-10-17,166.25
2025-10-17,269.45
2025-10-17,222.78
2025-10-17,152.47
2025-10-17,112.39
2025-10-17,348.22
2025-10-17,129.03
2025-10-17,380.86
2025-10-17,404.94
2025-10-17,267.59
2025-10-17,381.34
2025-10-17,301.06
2025-10-17,259.82
2025-10-17,210.29
2025-10-17,180.1
2025-10-17,451.7
2025-10-17,438.98
2025-10-17,174.44
2025-10-17,435.11
2025-10-17,336.31
2025-10-17,134.44
2025-10-17,390.66
2025-10-17,250.67
2025-10-17,433.97
2025-10-17,279.06
2025-10-17,114.42
2025-10-17,132.54
2025-10-17,239.15
2025-10-17,156.31
2025-10-17,250.43
2025-10-17,399.03
2025-10-17,164.47
2025-10-17,231.44
2025-10-17,296.48
2025-10-17,278.61
2025-10-17,345.53
2025-10-17,410.02
2025-10-17,101.35
2025-10-17,275.91
2025-10-17,394.6
2025-10-17,268.16
2025-10-17,255.8
2025-10-17,236.04
2025-10-17,413.69
2025-10-17,307.59
2025-10-17,435.81
2025-10-17,96.39
2025-10-17,378.28
2025-10-17,95.01
2025-10-17,270.17
2025-10-17,119.47
2025-10-17,273.52
2025-10-17,331.09
2025-10-17,413.03
2025-10-17,423.99
2025-10-17,198.21
2025-10-17,170.33
2025-10-17,97.27
2025-10-17,270.93
2025-10-17,299.29
2025-10-17,400.39
2025-10-17,342.63
2025-10-17,139.28
2025-10-17,201.74
2025-10-17,412.78
2025-10-17,476.13
2025-10-17,401.24
2025-10-17,323.04
2025-10-17,87.33
2025-10-17,142.35
2025-10-17,437.38
2025-10-17,211.25
2025-10-17,424.66
2025-10-17,344.92
2025-10-17,274.01
2025-10-17,290.35
2025-10-17,278.47
2025-10-17,387.94
2025-10-17,283.36
2025-10-17,397.49
2025-10-17,221.09
2025-10-17,363.19
2025-10-17,408.57
2025-10-17,437.35
2025-10-17,350.86
2025-10-17,348.85
2025-10-17,417.16
2025-10-17,233.13
2025-10-17,187.84
2025-10-17,205.18
2025-10-17,198.89
2025-10-17,474.28
2025-10-17,323.52
2025-10-17,192.33
2025-10-17,213.29
2025-10-17,258.56
2025-10-17,154.36
2025-10-17,178.03
2025-10-17,267.36
2025-10-17,171.31
2025-10-17,194.74
2025-10-17,191.14
2025-10-17,320.08
2025-10-17,246.03
2025-10-17,329.39
2025-10-17,242.72
2025-10-17,236.23
2025-10-17,211.49
2025-10-17,429.61
2025-10-17,392.52
2025-10-17,163.52
2025-10-17,330.15
2025-10-17,433.58
2025-10-17,172.91
2025-10-17,187.74
2025-10-17,152.95
2025-10-17,150.65
2025-10-17,190.88
2025-10-17,369.57
2025-10-17,209.12
2025-10-17,457.34
2025-10-17,168.75
2025-10-17,315.2
2025-10-17,414.01
2025-10-17,229.94
2025-10-17,318.2
2025-10-17,346.04
2025-10-17,329.21
2025-10-17,355.96
2025-10-17,339.57
2025-10-17,395.81
2025-10-17,177.23
2025-10-17,139.55
2025-10-17,248.32
2025-10-17,300.96
2025-10-17,416.72
2025-10-17,290.99
2025-10-17,380.34
2025-10-17,141.81
2025-10-17,344.95
2025-10-17,153.24
2025-10-17,344.45
2025-10-17,357.05
2025-10-17,304.67
2025-10-17,174.88
2025-10-17,418.96
2025-10-17,153.78
2025-10-17,263.03
2025-10-17,176.52
2025-10-17,283.37
2025-10-17,291.21
2025-10-17,277.03
2025-10-17,348.13
2025-10-17,323.73
2025-10-17,162.47
2025-10-17,217.34
2025-10-17,449.28
2025-10-17,237.27
2025-10-17,313.97
2025-10-17,404.34
2025-10-17,259.18
2025-10-17,336.48
2025-10-17,411.17
2025-10-17,225.02
2025-10-17,188.05
2025-10-17,301.89
2025-10-17,216.59
2025-10-17,427.5
2025-10-17,169.9
2025-10-17,364.03
2025-10-17,235.18
2025-10-17,155.2
2025-10-17,310.58
2025-10-17,154.52
2025-10-17,406.82
2025-10-17,241.29
2025-10-17,207.24
2025-10-17,81.69
2025-10-17,62.77
2025-10-17,518.77
2025-10-17,223.77
2025-10-17,309.04
2025-10-17,93.54
2025-10-17,317.44
2025-10-17,245.66
2025-10-17,267.92
2025-10-17,367.2
2025-10-17,385.17
2025-10-17,334.94
2025-10-17,346.69
2025-10-17,428.2
2025-10-17,92.51
2025-10-17,240.08
2025-10-17,187.52
2025-10-17,250.97
2025-10-17,213.42
2025-10-17,340.88
2025-10-17,118.47
2025-10-17,392.31
2025-10-17,220.8
2025-10-17,248.74
2025-10-17,192.19
2025-10-17,92.83
2025-10-17,99.24
2025-10-17,260.1
2025-10-17,216.98
2025-10-17,153.52
2025-10-17,296.96
2025-10-17,179.82
2025-10-17,369.43
2025-10-17,431.93
2025-10-17,87.55
2025-10-17,225.13
2025-10-17,350.74
2025-10-17,291.24
2025-10-17,230.54
2025-10-17,139.1
2025-10-17,347.33
2025-10-17,296.01
2025-10-17,111.99
2025-10-17,317.22
2025-10-17,93.58
2025-10-17,157.52
2025-10-17,349.48
2025-10-17,221.15
2025-10-17,188.68
2025-10-17,399.54
2025-10-17,335.25
2025-10-17,241.63
2025-10-17,172.93
2025-10-17,470.92
2025-10-17,398.91
2025-10-17,133.71
2025-10-17,361.97
2025-10-17,283.52
2025-10-17,149.03
2025-10-17,426.73
2025-10-17,353.49
2025-10-17,173.91
2025-10-17,334.47
2025-10-17,95.81
2025-10-17,350.08
2025-10-17,101.86
2025-10-17,193.31
2025-10-17,178.98
2025-10-17,209.74
2025-10-17,342.06
2025-10-17,355.6
2025-10-17,173.1
2025-10-17,487.75
2025-10-17,393.58
2025-10-17,260.32
2025-10-17,191.33
2025-10-17,353.94
2025-10-17,166.45
2025-10-17,199.32
2025-10-17,222.08
2025-10-17,278.32
2025-10-17,184.07
2025-10-17,262.34
2025-10-17,350.23
2025-10-17,162.83
2025-10-17,314.11
2025-10-17,306.68
2025-10-17,234.04
2025-10-17,207.1
2025-10-17,209.16
2025-10-17,378.96
2025-10-17,76.68
2025-10-17,427.0
2025-10-17,432.51
2025-10-17,336.23
2025-10-17,154.78
2025-10-17,400.3
2025-10-17,475.58
2025-10-17,441.83
